ref_char,first_frame_touch_x,first_frame_touch_y,prev_shift
ㅗ,0.59619140625,0.5265969571579162,False
ㅏ,0.822998046875,0.4870680784782643,False
ㅆ,0.464111328125,0.28766280149152756,True
ㄴ,0.187744140625,0.47828379930458315,False
ㅡ,0.789794921875,0.6961354332195283,False
ㄴ,0.18701171875,0.44314643087524974,False
ㄷ,0.243408203125,0.2411052407998867,False
ㅔ,0.930419921875,0.22002271904844317,False
[SPACE],0.562255859375,0.9500052549599585,False
ㅇ,0.28857421875,0.4993663210560267,False
ㅗ,0.60302734375,0.4756478862159568,False
ㅍ,0.5048828125,0.7128264447206533,False
ㅣ,0.91748046875,0.4422673736213597,False
ㅅ,0.443359375,0.23232070989159678,False
ㅡ,0.765625,0.6917439229692097,False
ㅌ,0.294677734375,0.6926217215500559,False
ㅔ,0.946044921875,0.20333321795497097,False
ㄹ,0.404541015625,0.46686335530766687,False
[SPACE],0.60498046875,0.9034476942683176,False
ㅊ,0.404541015625,0.6970147422080272,False
ㅓ,0.695556640625,0.47389077864661183,False
ㄴ,0.192138671875,0.4677426642961658,False
ㅈ,0.132080078125,0.268337387309429,False
ㅣ,0.946044921875,0.4229417077046524,False
ㄷ,0.2373046875,0.2692149341556664,False
ㅓ,0.685546875,0.46686335530766687,False
ㄹ,0.406494140625,0.469499520130902,False
ㅏ,0.79296875,0.4572015292877484,False
ㅁ,0.07179487179487179,0.4312916534433513,False
ㅏ,0.7794871794871795,0.45498783454987834,False
ㅈ,0.14871794871794872,0.2857293980746853,False
ㅇ,0.3128205128205128,0.4854543531154131,False
ㅏ,0.782051282051282,0.4752988469269015,False
[SPACE],0.5743589743589743,0.9390669628689305,False
ㅠ,0.6128205128205129,0.6513276208611023,False
ㅠ,0.6153846153846154,0.6547127895906062,False
[SPACE],0.6205128205128205,0.9086004443033957,False
ㄱ,0.3564102564102564,0.2857293980746853,False
ㅕ,0.6743589743589744,0.2755738918861737,False
ㅇ,0.31794871794871793,0.47191367819739766,False
ㄹ,0.41025641025641024,0.512535702951444,False
ㅕ,0.6435897435897436,0.28234422934518144,False
ㄱ,0.37435897435897436,0.32635142282873164,False
[SPACE],0.6384615384615384,0.9187559504919073,False
ㅇ,0.31025641025641026,0.45498783454987834,False
ㅣ,0.8846153846153846,0.4482174970908706,False
ㄴ,0.19743589743589743,0.48883952184491697,False
ㅓ,0.6923076923076923,0.4752988469269015,False
ㅇ,0.3153846153846154,0.4482174970908706,False
[BKSP],0.8923076923076924,0.7291865016396911,False
[BKSP],0.9205128205128205,0.6682534645086216,False
[BKSP],0.9153846153846154,0.6648682957791178,False
[BKSP],0.9,0.6648682957791178,False
ㅇ,0.32564102564102565,0.4414471596318629,False
ㅣ,0.9,0.5023801967629324,False
ㄴ,0.19743589743589743,0.4651433407383899,False
ㅓ,0.676923076923077,0.48883952184491697,False
ㅇ,0.30512820512820515,0.43806199090235903,False
[BKSP],0.9,0.6750238019676293,False
[BKSP],0.8974358974358975,0.6784089706971332,False
[BKSP],0.8871794871794871,0.6784089706971332,False
ㅇ,0.32051282051282054,0.45498783454987834,False
ㅣ,0.9051282051282051,0.48883952184491697,False
[BKSP],0.8974358974358975,0.708875489262668,False
[BKSP],0.8743589743589744,0.6885644768856448,False
[BKSP],0.8794871794871795,0.6784089706971332,False
ㅇ,0.30512820512820515,0.45498783454987834,False
ㅣ,0.9256410256410257,0.42790648471384746,False
ㄴ,0.19743589743589743,0.5057653654924362,False
ㅈ,0.15128205128205127,0.27218872315666987,False
ㅓ,0.6948717948717948,0.4651433407383899,False
ㅇ,0.3128205128205128,0.44483232836136677,False
ㅎ,0.48717948717948717,0.5091505342219401,False
ㅐ,0.8564102564102564,0.20448534856659262,False
ㅈ,0.16666666666666666,0.26880355442716597,False
ㅜ,0.7,0.6716386332381254,False
[MISS],0.7410256410256411,0.4516026658203745,False
ㅇ,0.3153846153846154,0.43806199090235903,False
ㅑ,0.7128205128205128,0.22818152967311964,False
[BKSP],0.8641025641025641,0.6851793081561409,False
[BKSP],0.8923076923076924,0.6276314397545752,False
ㅓ,0.7128205128205128,0.42790648471384746,False
[BKSP],0.882051282051282,0.6682534645086216,False
[BKSP],0.9128205128205128,0.6005500899185444,False
ㅈ,0.1564102564102564,0.28234422934518144,False
ㅜ,0.6948717948717948,0.6513276208611023,False
ㅓ,0.7256410256410256,0.4245213159843436,False
ㅇ,0.31794871794871793,0.4854543531154131,False
ㅑ,0.7128205128205128,0.20787051729609649,False
ㅁ,0.07179487179487179,0.4854543531154131,False
ㅏ,0.7666666666666667,0.44483232836136677,False
ㄴ,0.18717948717948718,0.48883952184491697,False
[SPACE],0.5820512820512821,0.8510525759018301,False
ㅅ,0.48717948717948717,0.25526287950915055,False
ㅣ,0.9,0.4516026658203745,False
ㄴ,0.18717948717948718,0.4685285094678938,False
ㅇ,0.2948717948717949,0.45498783454987834,False
ㅣ,0.9051282051282051,0.4854543531154131,False
ㅂ,0.08461538461538462,0.2146408547551042,False
ㅇ,0.30512820512820515,0.4245213159843436,False
ㅣ,0.9025641025641026,0.47191367819739766,False
[SPACE],0.617948717948718,0.8239712260657992,False
ㅇ,0.3,0.4617581720088861,False
ㅏ,0.8256410256410256,0.4516026658203745,False
ㄴ,0.19743589743589743,0.4956098593039247,False
ㅣ,0.9,0.4854543531154131,False
ㅇ,0.30256410256410254,0.4617581720088861,False
ㅑ,0.7282051282051282,0.2891145668041891,False
[SPACE],0.5871794871794872,0.8578229133608378,False
ㅠ,0.5948717948717949,0.6479424521315984,False
ㅠ,0.6051282051282051,0.6614831270496139,False
[MISS],0.8384615384615385,0.1537078176240347,False
ㅜ,0.6512820512820513,0.6073204273775521,False
[BKSP],0.9358974358974359,0.6377869459430868,False
ㄴ,0.1920620464422987,0.4824890924960646,False
ㅓ,0.6752313607873127,0.5195315815336776,False
ㄴ,0.18888493266563927,0.4447472373765696,False
ㅡ,0.7529490142335566,0.6879710013969681,False
ㄴ,0.1874185296233263,0.49646720163206326,False
[SPACE],0.6329510012174755,0.8564100292389121,False
ㄱ,0.36411627224327003,0.26722213477968304,False
ㅛ,0.5642759437761168,0.3098560242802341,False
ㅇ,0.2793111340335396,0.46641366915711296,False
ㅠ,0.6265967365381492,0.7061425628748337,False
ㄱ,0.33454444203208544,0.2888885665602263,False
ㄱ,0.3289233788739156,0.30775929810930064,False
ㅗ,0.618287304928413,0.46361796892564394,False
ㅏ,0.7729894845517592,0.48668234882725836,False
ㅈ,0.13511796273889332,0.2881895924996908,False
ㅓ,0.6539689993118718,0.5118436509104793,False
ㅇ,0.26366983571626845,0.48039217031445797,False
[SPACE],0.6243971691006872,0.8794744091405265,False
ㄱ,0.3347888425391376,0.26512540860874956,False
ㅣ,0.8942094629770938,0.5013596280344658,False
ㅇ,0.2658694031537304,0.4468439635475031,False
ㅓ,0.688184327779025,0.527219512156876,False
ㄱ,0.3672934045829332,0.3056625719383672,False
ㄴ,0.16737813355713865,0.5363057829224916,False
ㅏ,0.7900971487853359,0.5139401810707397,False
ㄱ,0.34577114427860695,0.32355053873781425,False
ㅏ,0.8109452736318408,0.49430477167778347,False
ㄱ,0.3582089552238806,0.2972806567470498,False
ㅕ,0.6268656716417911,0.2775782452539764,False
ㄱ,0.3706467661691542,0.26444330425859414,False
ㅇ,0.291044776119403,0.4614674191893279,False
ㅣ,0.8930348258706468,0.4811698306824012,False
[SPACE],0.5671641791044776,0.8390969728065675,False
ㅂ,0.06965174129353234,0.2874294510005131,False
ㅣ,0.9154228855721394,0.4614674191893279,False
ㅆ,0.42039800995024873,0.2939969214982042,True
ㅏ,0.7860696517412935,0.5140071831708568,False
ㅅ,0.4527363184079602,0.2677270395074397,False
ㅓ,0.7039800995024875,0.48773730118009234,False
[SPACE],0.5671641791044776,0.842380708055413,False
ㅁ,0.07462686567164178,0.48773730118009234,False
ㅐ,0.8258706467661692,0.29071318624935866,False
ㄴ,0.1890547263681592,0.47788609543355565,False
ㄴ,0.1890547263681592,0.4746023601847101,False
ㅏ,0.7761194029850746,0.5304258594150847,False
ㄹ,0.36318407960199006,0.4516162134427912,False
[SPACE],0.6442786069651741,0.8325295023088763,False
ㄱ,0.3582089552238806,0.26115956900974857,False
ㅗ,0.6044776119402985,0.5172909184197024,False
ㅁ,0.06716417910447761,0.5041559774243202,False
[MISS],0.9203980099502488,0.5665469471523858,False
ㅣ,0.9054726368159204,0.5041559774243202,False
ㄴ,0.1865671641791045,0.48773730118009234,False
ㅁ,0.07213930348258707,0.48773730118009234,False
[MISS],0.7985074626865671,0.5665469471523858,False
[MISS],0.7935323383084577,0.5698306824012314,False
ㅏ,0.7960199004975125,0.5402770651616213,False
ㄴ,0.17661691542288557,0.5107234479220113,False
[SPACE],0.5970149253731343,0.8850692662904054,False
ㅎ,0.49502487562189057,0.48773730118009234,False
[MISS],0.8258706467661692,0.3366854797331965,False
[MISS],0.8308457711442786,0.3465366854797332,False
ㅐ,0.835820895522388,0.2939969214982042,False
ㅆ,0.44527363184079605,0.2972806567470498,True
ㄴ,0.1890547263681592,0.468034889687019,False
ㅡ,0.7736318407960199,0.6946126218573627,False
ㄴ,0.18407960199004975,0.4811698306824012,False
ㄷ,0.24378109452736318,0.2677270395074397,False
ㅔ,0.9402985074626866,0.310415597742432,False
[SPACE],0.42039800995024873,0.8916367367880964,False
ㅇ,0.29850746268656714,0.5041559774243202,False
[MISS],0.9203980099502488,0.5501282709081581,False
ㅣ,0.8905472636815921,0.5074397126731657,False
ㅂ,0.07960199004975124,0.25459209851205744,False
ㅓ,0.7089552238805971,0.49430477167778347,False
ㄴ,0.18159203980099503,0.48773730118009234,False
ㅇ,0.2810945273631841,0.4910210364289379,False
ㅔ,0.9328358208955224,0.29071318624935866,False
[SPACE],0.6119402985074627,0.8850692662904054,False
ㅂ,0.07213930348258707,0.29071318624935866,False
ㅗ,0.6094527363184079,0.5238583889173936,False
ㄴ,0.20149253731343283,0.5107234479220113,False
ㅓ,0.7039800995024875,0.5074397126731657,False
ㅅ,0.4552238805970149,0.2513083632632119,False
ㅡ,0.7960199004975125,0.6978963571062083,False
[SPACE],0.6417910447761194,0.8686505900461775,False
ㅌ,0.2835820895522388,0.6650590046177527,False
ㅏ,0.8084577114427861,0.5041559774243202,False
ㅅ,0.472636815920398,0.2513083632632119,False
ㅓ,0.6990049751243781,0.49430477167778347,False
[SPACE],0.6343283582089553,0.8456644433042586,False
ㅂ,0.06218905472636816,0.27101077475628527,False
ㅏ,0.8134328358208955,0.49758850692662904,False
ㄹ,0.417910447761194,0.4844535659312468,False
ㅗ,0.572139303482587,0.4844535659312468,False
[SPACE],0.5945273631840796,0.8686505900461775,False
ㅈ,0.17661691542288557,0.33340174448435095,False
ㅣ,0.9154228855721394,0.48773730118009234,False
ㄹ,0.4129353233830846,0.47788609543355565,False
ㅡ,0.7761194029850746,0.6749102103642893,False
ㄹ,0.3855721393034826,0.4746023601847101,False
ㅕ,0.654228855721393,0.2775782452539764,False
ㄱ,0.3308457711442786,0.26115956900974857,False
ㅗ,0.5646766169154229,0.49430477167778347,False
[SPACE],0.5597014925373134,0.9113391482811698,False
ㅋ,0.21393034825870647,0.7110312981015906,False
ㅋ,0.21890547263681592,0.6749102103642893,False
[MISS],0.06615776081424936,0.49611589334453077,False
ㅏ,0.811704834605598,0.4625236195674995,False
[BKSP],0.926208651399491,0.6741549443627965,False
ㅁ,0.089058524173028,0.42557211841276504,False
ㅏ,0.7913486005089059,0.4726013017006089,False
ㅈ,0.12468193384223919,0.26768843166071804,False
ㄷ,0.2544529262086514,0.2508922947722024,False
ㅏ,0.8015267175572519,0.4893974385891245,False
[SPACE],0.5216284987277354,0.9395339072013437,False
ㅈ,0.11959287531806616,0.2979214780600462,False
ㅣ,0.9134860050890585,0.4591643921897963,False
ㅇ,0.31806615776081426,0.4423682553012807,False
ㅗ,0.5648854961832062,0.4793197564560151,False
ㄱ,0.3511450381679389,0.2979214780600462,False
ㅊ,0.4020356234096692,0.6405626705857653,False
ㅓ,0.6870229007633588,0.475960529078312,False
ㄹ,0.40458015267175573,0.43564980054587443,False
[SPACE],0.5190839694656488,0.9260969976905312,False
ㅎ,0.5089058524173028,0.49275666596682766,False
ㅏ,0.7862595419847328,0.49611589334453077,False
ㄴ,0.17557251908396945,0.475960529078312,False
[SPACE],0.5419847328244275,0.895863951291203,False
ㅂ,0.02544529262086514,0.28448456854923365,False
ㅓ,0.712468193384224,0.4793197564560151,False
ㄴ,0.2035623409669211,0.4692420743229057,False
[SPACE],0.5419847328244275,0.9126600881797187,False
ㅌ,0.31806615776081426,0.6304849884526559,False
ㅏ,0.7989821882951654,0.475960529078312,False
ㅆ,0.4402035623409669,0.29120302330463993,True
ㄷ,0.24427480916030533,0.26768843166071804,False
ㅏ,0.7938931297709924,0.4793197564560151,False
ㄱ,0.35368956743002544,0.2878437959269368,False
ㅏ,0.7837150127226463,0.4860382112114214,False
[MISS],0.5063613231552163,0.9563300440898593,False
ㅈ,0.12468193384223919,0.3079991601931556,False
ㅜ,0.6895674300254453,0.6741549443627965,False
ㄱ,0.366412213740458,0.3315137518370775,False
[BKSP],0.9083969465648855,0.684232626495906,False
[BKSP],0.9134860050890585,0.6506403527188747,False
[BKSP],0.916030534351145,0.6372034432080621,False
[SPACE],0.5343511450381679,0.9395339072013437,False
ㅈ,0.11704834605597965,0.26432920428301493,False
ㅜ,0.6870229007633588,0.6539995800965778,False
ㄱ,0.3384223918575064,0.29456225068234304,False
ㄴ,0.16539440203562342,0.4591643921897963,False
ㅡ,0.816793893129771,0.6372034432080621,False
ㄴ,0.18829516539440203,0.4591643921897963,False
[SPACE],0.5648854961832062,0.9093008608020156,False
ㅈ,0.1272264631043257,0.30463993281545243,False
ㅜ,0.7099236641221374,0.6640772622296872,False
ㄹ,0.41475826972010177,0.49275666596682766,False
ㅋ,0.19806763285024154,0.6652052610601833,False
ㅋ,0.17391304347826086,0.662016739736947,False
[SPACE],0.5700483091787439,0.9043443603029095,False
ㅎ,0.48792270531400966,0.47070546034276606,False
ㅜ,0.6763285024154589,0.6492626544440016,False
ㄱ,0.36231884057971014,0.23475488242327622,False
ㅣ,0.8864734299516909,0.43244320446392986,False
[SPACE],0.5748792270531401,0.9234754882423276,False
ㅅ,0.4396135265700483,0.3112793941809486,False
ㅏ,0.7995169082125604,0.46113989637305697,False
ㅈ,0.17149758454106281,0.23794340374651254,False
ㅣ,0.8961352657004831,0.46113989637305697,False
ㄴ,0.21256038647342995,0.46113989637305697,False
[SPACE],0.5917874396135265,0.9234754882423276,False
ㅇ,0.3188405797101449,0.46432841769629335,False
ㅓ,0.6908212560386473,0.47070546034276606,False
[MISS],0.04830917874396135,0.43244320446392986,False
ㅊ,0.3888888888888889,0.7225986448784376,False
ㅓ,0.6884057971014492,0.4547628537265843,False
ㅇ,0.2777777777777778,0.4388202471104026,False
[BKSP],0.9347826086956522,0.7066560382622559,False
[BKSP],0.9323671497584541,0.681147867676365,False
[BKSP],0.927536231884058,0.6652052610601833,False
[BKSP],0.9227053140096618,0.7002789956157832,False
ㅇ,0.3164251207729469,0.49940215225189316,False
ㅓ,0.6908212560386473,0.4802710243124751,False
[MISS],0.06521739130434782,0.45795137504982064,False
ㅁ,0.1497584541062802,0.4547628537265843,False
ㅊ,0.40096618357487923,0.7257871662016739,False
ㅓ,0.6884057971014492,0.4738939816660024,False
ㅇ,0.30193236714975846,0.4483858110801116,False
[SPACE],0.5942028985507246,0.9298525308888003,False
ㅂ,0.057971014492753624,0.3112793941809486,False
ㅗ,0.5990338164251208,0.4738939816660024,False
ㄴ,0.2028985507246377,0.4802710243124751,False
ㅐ,0.8405797101449275,0.30171383021123954,False
ㅈ,0.1642512077294686,0.2538860103626943,False
ㅜ,0.6884057971014492,0.6588282184137106,False
ㄹ,0.4033816425120773,0.4738939816660024,False
ㄱ,0.3188405797101449,0.25069748903945793,False
ㅔ,0.961352657004831,0.2283778397768035,False
[SPACE],0.606280193236715,0.8852132323634915,False
ㅋ,0.20048309178743962,0.6939019529693105,False
ㅋ,0.21497584541062803,0.6715823037066561,False
[BKSP],0.9396135265700483,0.6588282184137106,False
[BKSP],0.9371980676328503,0.681147867676365,False
[BKSP],0.9323671497584541,0.6715823037066561,False
[BKSP],0.9347826086956522,0.6843363889996015,False
[BKSP],0.9323671497584541,0.6843363889996015,False
[BKSP],0.9323671497584541,0.6843363889996015,False
[BKSP],0.9323671497584541,0.6939019529693105,False
[BKSP],0.9323671497584541,0.7034675169390195,False
[BKSP],0.927536231884058,0.7034675169390195,False
[BKSP],0.9227053140096618,0.7034675169390195,False
[BKSP],0.9251207729468599,0.7066560382622559,False
[BKSP],0.9178743961352657,0.7034675169390195,False
[BKSP],0.9178743961352657,0.7034675169390195,False
[BKSP],0.9202898550724637,0.7034675169390195,False
[BKSP],0.9178743961352657,0.7034675169390195,False
[BKSP],0.9154589371980676,0.7066560382622559,False
[BKSP],0.9154589371980676,0.7066560382622559,False
[BKSP],0.9154589371980676,0.6970904742925468,False
[BKSP],0.9178743961352657,0.6970904742925468,False
[BKSP],0.9178743961352657,0.6970904742925468,False
[BKSP],0.9227053140096618,0.6970904742925468,False
[BKSP],0.927536231884058,0.6939019529693105,False
ㅋ,0.2222222222222222,0.6970904742925468,False
ㅋ,0.21739130434782608,0.6875249103228378,False
[SPACE],0.5676328502415459,0.9011558389796732,False
ㅎ,0.5193236714975845,0.4866480669589478,False
ㅜ,0.6763285024154589,0.6843363889996015,False
ㄱ,0.391304347826087,0.25069748903945793,False
ㅣ,0.9154589371980676,0.41968911917098445,False
[SPACE],0.5893719806763285,0.917098445595855,False
ㅅ,0.4492753623188406,0.2538860103626943,False
ㅏ,0.7729468599033816,0.46113989637305697,False
ㅈ,0.1932367149758454,0.25069748903945793,False
ㅣ,0.8961352657004831,0.45795137504982064,False
ㄴ,0.1956521739130435,0.45795137504982064,False
[SPACE],0.5821256038647343,0.917098445595855,False
ㅇ,0.30917874396135264,0.4802710243124751,False
ㅓ,0.6884057971014492,0.45795137504982064,False
ㅁ,0.06763285024154589,0.4388202471104026,False
ㅊ,0.3961352657004831,0.7098445595854922,False
ㅓ,0.6908212560386473,0.4675169390195297,False
ㅇ,0.2971014492753623,0.4675169390195297,False
[MISS],0.5797101449275363,0.9617377441211639,False
ㅂ,0.05555555555555555,0.25707453168593064,False
ㅗ,0.606280193236715,0.4834595456357114,False
ㄴ,0.2028985507246377,0.46113989637305697,False
ㅐ,0.8381642512077294,0.260263053009167,False
[BKSP],0.9541062801932367,0.7002789956157832,False
[BKSP],0.9420289855072463,0.7002789956157832,False
[BKSP],0.9371980676328503,0.6939019529693105,False
[SPACE],0.5966183574879227,0.9202869669190913,False
ㅂ,0.07729468599033816,0.26345157433240335,False
ㅗ,0.606280193236715,0.4834595456357114,False
ㄴ,0.21497584541062803,0.4834595456357114,False
ㅐ,0.8309178743961353,0.2793941809485851,False
ㅈ,0.16666666666666666,0.26345157433240335,False
ㅜ,0.6932367149758454,0.6652052610601833,False
ㄹ,0.4323671497584541,0.49621363092865683,False
ㄱ,0.35507246376811596,0.2411319250697489,False
ㅔ,0.9227053140096618,0.260263053009167,False
[SPACE],0.572463768115942,0.8884017536867278,False
ㅋ,0.19806763285024154,0.6843363889996015,False
ㅋ,0.19806763285024154,0.6683937823834197,False
[SPACE],0.572463768115942,0.9330410522120367,False
[BKSP],0.9492753623188406,0.6237544838581108,False
[BKSP],0.9468599033816425,0.6683937823834197,False
[BKSP],0.9371980676328503,0.6652052610601833,False
[BKSP],0.9371980676328503,0.662016739736947,False
[BKSP],0.9371980676328503,0.662016739736947,False
[BKSP],0.9420289855072463,0.662016739736947,False
[BKSP],0.9347826086956522,0.6652052610601833,False
[BKSP],0.9371980676328503,0.6588282184137106,False
[BKSP],0.9251207729468599,0.6588282184137106,False
[BKSP],0.9202898550724637,0.6588282184137106,False
[BKSP],0.9178743961352657,0.6652052610601833,False
[BKSP],0.9082125603864735,0.6779593463531287,False
[BKSP],0.9057971014492754,0.6939019529693105,False
[BKSP],0.9130434782608695,0.7002789956157832,False
[BKSP],0.9009661835748792,0.6907134316460741,False
[BKSP],0.8961352657004831,0.7034675169390195,False
[BKSP],0.8961352657004831,0.7194101235552013,False
[BKSP],0.9033816425120773,0.6939019529693105,False
[BKSP],0.9154589371980676,0.6939019529693105,False
[BKSP],0.9178743961352657,0.6843363889996015,False
ㅋ,0.2222222222222222,0.681147867676365,False
ㅋ,0.2222222222222222,0.6747708250298924,False
[SPACE],0.5845410628019324,0.9234754882423276,False
ㅎ,0.5,0.5025906735751295,False
ㅜ,0.6908212560386473,0.6875249103228378,False
ㄱ,0.35507246376811596,0.25707453168593064,False
ㅣ,0.8961352657004831,0.4388202471104026,False
[SPACE],0.6038647342995169,0.9266640095655639,False
ㅅ,0.4468599033816425,0.2857712235950578,False
ㅏ,0.7946859903381642,0.47070546034276606,False
ㅈ,0.16666666666666666,0.25069748903945793,False
ㅣ,0.8864734299516909,0.4483858110801116,False
ㄴ,0.20531400966183574,0.49940215225189316,False
[SPACE],0.5966183574879227,0.9043443603029095,False
ㅇ,0.30917874396135264,0.4738939816660024,False
ㅓ,0.6859903381642513,0.4866480669589478,False
ㅁ,0.0893719806763285,0.4547628537265843,False
ㅊ,0.4106280193236715,0.7098445595854922,False
ㅓ,0.6859903381642513,0.4898365882821841,False
ㅇ,0.321256038647343,0.4675169390195297,False
[SPACE],0.5676328502415459,0.9266640095655639,False
ㅂ,0.06521739130434782,0.26982861697887606,False
ㅗ,0.6014492753623188,0.49621363092865683,False
ㄴ,0.20531400966183574,0.4675169390195297,False
ㅐ,0.8188405797101449,0.2921482662415305,False
ㅈ,0.16666666666666666,0.2666400956556397,False
ㅜ,0.6859903381642513,0.6588282184137106,False
ㄹ,0.4082125603864734,0.49621363092865683,False
ㄱ,0.3502415458937198,0.24432044639298525,False
ㅔ,0.927536231884058,0.25069748903945793,False
[SPACE],0.5821256038647343,0.917098445595855,False
ㅋ,0.21014492753623187,0.7002789956157832,False
ㅋ,0.2246376811594203,0.6970904742925468,False
[MISS],0.05555555555555555,0.9394180948585094,False
[MISS],0.08454106280193237,0.8947787963332005,False
[MISS],0.08454106280193237,0.8979673176564368,False
[MISS],0.08454106280193237,0.9011558389796732,False
[MISS],0.0821256038647343,0.8947787963332005,False
[MISS],0.0821256038647343,0.8947787963332005,False
ㅇ,0.321256038647343,0.49621363092865683,False
[MISS],0.6497584541062802,0.4547628537265843,False
ㄹ,0.3961352657004831,0.5057791948983659,False
ㅐ,0.7995169082125604,0.30171383021123954,False
[BKSP],0.961352657004831,0.662016739736947,False
[BKSP],0.9396135265700483,0.662016739736947,False
[BKSP],0.9251207729468599,0.6588282184137106,False
[BKSP],0.9347826086956522,0.6460741331207652,False
[BKSP],0.9299516908212561,0.6588282184137106,False
[BKSP],0.9178743961352657,0.6652052610601833,False
[BKSP],0.9227053140096618,0.6556396970904743,False
[BKSP],0.9251207729468599,0.662016739736947,False
[BKSP],0.9082125603864735,0.6492626544440016,False
[BKSP],0.9082125603864735,0.662016739736947,False
[BKSP],0.9057971014492754,0.6588282184137106,False
[BKSP],0.9033816425120773,0.662016739736947,False
[BKSP],0.9082125603864735,0.6683937823834197,False
[BKSP],0.9154589371980676,0.6779593463531287,False
[SPACE],0.6086956521739131,0.8915902750099641,False
ㅇ,0.3309178743961353,0.47070546034276606,False
ㅓ,0.6763285024154589,0.4834595456357114,False
ㅁ,0.0893719806763285,0.4165005978477481,False
ㅊ,0.4227053140096618,0.7257871662016739,False
ㅓ,0.6763285024154589,0.4834595456357114,False
ㅇ,0.3115942028985507,0.47070546034276606,False
[SPACE],0.5797101449275363,0.9075328816261459,False
ㅂ,0.0821256038647343,0.25069748903945793,False
ㅗ,0.5869565217391305,0.4930251096054205,False
ㄴ,0.2028985507246377,0.46113989637305697,False
ㅐ,0.8454106280193237,0.24432044639298525,False
ㅈ,0.15458937198067632,0.2666400956556397,False
ㅜ,0.6714975845410628,0.6747708250298924,False
ㄹ,0.4178743961352657,0.4930251096054205,False
ㄱ,0.3526570048309179,0.2921482662415305,False
ㅔ,0.9541062801932367,0.19011558389796732,False
[SPACE],0.5869565217391305,0.882024711040255,False
[SPACE],0.5893719806763285,0.882024711040255,False
ㅋ,0.21256038647342995,0.662016739736947,False
ㅋ,0.2028985507246377,0.6683937823834197,False
ㅁ,0.089058524173028,0.4591643921897963,False
ㅏ,0.811704834605598,0.475960529078312,False
ㅈ,0.13231552162849872,0.23409615788368676,False
ㅇ,0.30279898218829515,0.4188536636573588,False
ㅏ,0.7760814249363868,0.4625236195674995,False
[SPACE],0.4020356234096692,0.8387570858702499,False
[SPACE],0.38676844783715014,0.8757085870249842,False
ㅅ,0.42748091603053434,0.29456225068234304,False
ㅓ,0.6692111959287532,0.4726013017006089,False
ㄹ,0.4173027989821883,0.4793197564560151,False
[MISS],0.549618320610687,0.5263489397438589,False
ㅇ,0.3104325699745547,0.4390090279235776,False
ㅜ,0.732824427480916,0.6976695360067184,False
[MISS],0.8905852417302799,0.553222758765484,False
[BKSP],0.905852417302799,0.7010287633844215,False
[BKSP],0.9134860050890585,0.7346210371614529,False
[MISS],0.9389312977099237,0.5733781230317027,False
[MISS],0.4529262086513995,0.6539995800965778,False
[BKSP],0.9414758269720102,0.6204073063195465,False
[BKSP],0.9312977099236641,0.633844215830359,False
[BKSP],0.916030534351145,0.6304849884526559,False
[BKSP],0.916030534351145,0.6372034432080621,False
[BKSP],0.9134860050890585,0.6372034432080621,False
ㅇ,0.2824427480916031,0.40877598152424943,False
ㅇ,0.2824427480916031,0.42557211841276504,False
ㅇ,0.27735368956743,0.42557211841276504,False
ㅇ,0.2824427480916031,0.4289313457904682,False
[MISS],0.058524173027989825,0.8521939953810623,False
[MISS],0.0737913486005089,0.8622716775141718,False
[MISS],0.05597964376590331,0.8656309048918749,False
[MISS],0.058524173027989825,0.8589124501364687,False
[MISS],0.06870229007633588,0.8555532227587654,False
[BKSP],0.9491094147582697,0.6640772622296872,False
[BKSP],0.9389312977099237,0.6640772622296872,False
[MISS],0.9541984732824428,0.529708167121562,False
ㅊ,0.43256997455470736,0.6439218979634684,False
[BKSP],0.9516539440203562,0.633844215830359,False
[BKSP],0.9312977099236641,0.633844215830359,False
[BKSP],0.9287531806615776,0.6405626705857653,False
[BKSP],0.926208651399491,0.6439218979634684,False
ㅅ,0.43765903307888043,0.3113583875708587,False
[BKSP],0.8956743002544529,0.6976695360067184,False
[MISS],0.04580152671755725,0.4994751207222339,False
ㅏ,0.7811704834605598,0.48267898383371827,False
ㅈ,0.15267175572519084,0.3348729792147806,False
ㅇ,0.30025445292620867,0.475960529078312,False
[BKSP],0.9134860050890585,0.7245433550283434,False
[BKSP],0.910941475826972,0.7043879907621247,False
[BKSP],0.9033078880407125,0.6775141717404997,False
[BKSP],0.8982188295165394,0.6439218979634684,False
[MISS],0.4402035623409669,0.5834558051648121,False
[MISS],0.9669211195928753,0.4793197564560151,False
ㅁ,0.07633587786259542,0.4558051648120932,False
ㅏ,0.7989821882951654,0.4524459374343901,False
ㅈ,0.1450381679389313,0.23073693050598362,False
ㅇ,0.2926208651399491,0.449086710056687,False
ㅏ,0.7811704834605598,0.4423682553012807,False
[SPACE],0.4300254452926209,0.8656309048918749,False
ㅅ,0.46055979643765904,0.29120302330463993,False
ㅓ,0.6997455470737913,0.4558051648120932,False
ㄹ,0.366412213740458,0.502834348099937,False
ㅗ,0.6106870229007634,0.4558051648120932,False
ㅇ,0.28498727735368956,0.48267898383371827,False
[MISS],0.7455470737913485,0.660718034851984,False
ㅣ,0.8931297709923665,0.5162712576107495,False
[BKSP],0.916030534351145,0.6976695360067184,False
[MISS],0.7353689567430025,0.6707957169850934,False
